,expr,index,best_mse_loss,best_scaled_mse_loss
4100,(i1 - i0),4100,9.839348786044866e-05,6.008579930494307e-06
4101,(i0 + i1),4101,9.913906978908926e-05,5.122549737279769e-06
4102,-i0,4102,9.871157817542552e-05,9.520414096186869e-06
4103,-i1,4103,9.702039824333042e-05,9.684747055871412e-06
4104,(i0 - i1),4104,9.917082934407516e-05,4.953656116413185e-06
4105,(i0 - i1),4105,9.731277532409877e-05,5.426479674497386e-06
4106,-i0,4106,9.93397698039189e-05,1.2735102245642338e-05
4107,-i1,4107,9.920196316670626e-05,1.0844569260370918e-05
4108,i1,4108,9.905970364343376e-05,1.0295621905243024e-05
4109,-(i0 + i1),4109,9.757953375810756e-05,5.465813501359662e-06
4110,i0,4110,9.875284013105556e-05,1.0491754437680356e-05
4111,-(i0 + i1),4111,9.827520989347248e-05,5.422610684036044e-06
4112,-(i0 + i1),4112,9.429929195903242e-05,6.465219030360458e-06
4113,i0,4113,9.993582352763042e-05,1.2022197552141732e-05
4114,i1,4114,9.64901119004935e-05,9.34008312469814e-06
4115,-i0,4115,9.668794518802316e-05,1.2095149031665642e-05
4116,(i0 - i1),4116,9.953400876838714e-05,4.870980774285272e-06
4117,-(i0 + i1),4117,9.984591451939195e-05,6.041094366082689e-06
4118,-i0,4118,9.932780085364357e-05,1.1421984709159004e-05
4119,(i0 - i1),4119,9.95827722363174e-05,4.846294359595049e-06
4120,-i0,4120,9.781445260159673e-05,1.2417876860126851e-05
4121,-i1,4121,9.948837396223098e-05,1.0638164894771762e-05
4122,(i0 - i1),4122,9.78856987785548e-05,5.315826456353534e-06
4123,(i1 - i0),4123,9.9845725344494e-05,4.792524123331532e-06
4124,(i0 + i1),4124,9.970206883735956e-05,5.321664957591565e-06
4125,-(i0 + i1),4125,9.908566426020116e-05,6.008703167026397e-06
4126,-i0,4126,9.760972170624882e-05,9.281595339416526e-06
4127,-(i0 + i1),4127,9.81322955340147e-05,5.6924327509477735e-06
4128,-i0,4128,9.857199620455503e-05,9.286120985052548e-06
4129,(i0 + i1),4129,9.571374539518727e-05,5.0196854317619e-06
4130,i0,4130,9.975850844057275e-05,1.0341560482629577e-05
4131,i1,4131,9.886328916763888e-05,1.1270602954027709e-05
4132,-i0,4132,9.67499945545569e-05,1.1364344572939444e-05
4133,-i0,4133,9.74660215433687e-05,1.1647567589534448e-05
4134,(i1 - i0),4134,9.774316276889294e-05,5.219783361098962e-06
4135,-i1,4135,9.98492178041488e-05,1.1980831914115695e-05
4136,i0,4136,9.120177128352223e-05,1.116124894906534e-05
4137,(i0 - i1),4137,9.939533629221842e-05,6.161917553981766e-06
4138,(i0 - i1),4138,9.962610056390986e-05,5.515202701644739e-06
4139,i0,4139,9.887896885629743e-05,1.213605446537258e-05
4140,i1,4140,9.948926162905992e-05,1.1032197107851973e-05
4141,-i1,4141,9.947644139174372e-05,1.030372004606761e-05
4142,(i0 - i1),4142,9.949193918146192e-05,5.227956080489093e-06
4143,(i0 + i1),4143,9.753509948495775e-05,5.306629645929206e-06
4144,(i0 + i1),4144,9.984197822632268e-05,5.450216121971607e-06
4145,(i0 - i1),4145,9.97570823528804e-05,4.966122560290387e-06
4146,i0,4146,9.99554613372311e-05,1.1900999197678177e-05
4147,-i0,4147,9.95368100120686e-05,1.2489982509578113e-05
4148,(i1 - i0),4148,9.920909360516816e-05,5.539331596082775e-06
4149,-(i0 + i1),4149,9.827368194237351e-05,6.063372438802617e-06
4150,-i0,4150,9.77909949142486e-05,9.851266440819018e-06
4151,(i0 - i1),4151,9.913291432894766e-05,5.249697551334975e-06
4152,-(i0 + i1),4152,9.969109669327736e-05,6.691410362691386e-06
4153,-i1,4153,9.910570224747062e-05,1.1897996955667622e-05
4154,-i0,4154,9.87024832284078e-05,1.1276083569100592e-05
4155,i0,4155,9.9887591204606e-05,1.0796649803523906e-05
4156,-i1,4156,9.909500658977775e-05,1.24825382954441e-05
4157,(i0 - i1),4157,9.835844684857876e-05,5.579797743848758e-06
4158,(i0 - i1),4158,9.91293927654624e-05,5.42488078281167e-06
4159,(i0 + i1),4159,9.915738337440416e-05,5.4947463468124624e-06
4160,(i0 - i1),4160,9.812432108446956e-05,5.8004120546684135e-06
4161,(i0 - i1),4161,9.874673560261726e-05,5.919971954426728e-06
4162,-(i0 + i1),4162,9.697017958387733e-05,5.016788236389402e-06
4163,-i1,4163,9.917138959281148e-05,1.2239745956321713e-05
4164,(i1 - i0),4164,9.574615978635848e-05,4.8586575758236e-06
4165,(i1 - i0),4165,9.970364772016184e-05,5.628592589346226e-06
4166,-i1,4166,9.945666533894836e-05,1.1433106919866988e-05
4167,(i0 + i1),4167,9.841441351454704e-05,5.725751179852523e-06
4168,-i1,4168,9.83228164841421e-05,1.1421295312175062e-05
4169,-(i0 + i1),4169,9.95916925603524e-05,4.992529738956364e-06
4170,-(i0 + i1),4170,9.84646612778306e-05,5.920816875004675e-06
4171,(i0 - i1),4171,9.885652980301528e-05,4.878374511463335e-06
4172,-i0,4172,9.90545013337396e-05,1.152928962255828e-05
4173,(i1 - i0),4173,9.980759205063804e-05,5.1085135055473074e-06
4174,(i0 - i1),4174,9.834099910221994e-05,6.284347364271525e-06
4175,(i0 - i1),4175,9.942355245584622e-05,6.704126917611575e-06
4176,i1,4176,9.999315079767256e-05,1.09162756416481e-05
4177,(i0 + i1),4177,9.914455586113036e-05,6.161993042042013e-06
4178,i0,4178,9.742387919686736e-05,1.1643543984973803e-05
4179,-i0,4179,9.915327973430976e-05,9.959560884453822e-06
4180,(i1 - i0),4180,9.863650484476238e-05,5.953725576546276e-06
4181,-i0,4181,9.859442070592196e-05,1.1232527867832688e-05
4182,(i1 - i0),4182,9.910950757330284e-05,4.701144916907651e-06
4183,i1,4183,9.97050228761509e-05,1.081197478924878e-05
4184,-(i0 + i1),4184,9.910474182106556e-05,5.63819776289165e-06
4185,i1,4185,9.544460044708104e-05,1.0585753443592694e-05
4186,(i1 - i0),4186,9.801017586141823e-05,5.641413736157119e-06
4187,(i0 + i1),4187,9.850318019744007e-05,4.9812879296951e-06
4188,(i0 + i1),4188,9.738741937326267e-05,5.5200316637638025e-06
4189,i0,4189,9.78613315965049e-05,9.693306310509795e-06
4190,-(i0 + i1),4190,9.863746527116746e-05,5.383363713917788e-06
4191,-(i0 + i1),4191,9.922226308844984e-05,6.091621344239684e-06
4192,-(i0 + i1),4192,9.9691329523921e-05,5.504761247721035e-06
4193,(i0 - i1),4193,9.957958536688238e-05,6.808960279158782e-06
4194,-(i0 + i1),4194,9.999012399930508e-05,5.324691755959066e-06
4195,-i0,4195,9.925475751515478e-05,1.1258340236963704e-05
4196,(i1 - i0),4196,9.98318282654509e-05,6.567665877810214e-06
4197,-i1,4197,9.511958342045546e-05,9.661663170845712e-06
4198,(i0 - i1),4198,9.940413292497396e-05,5.777004389528884e-06
4199,-(i0 + i1),4199,9.96563903754577e-05,5.2072282414883375e-06
4200,-i1,4200,9.857397526502608e-05,1.1975941561104264e-05
4201,(i0 + i1),4201,9.870134090306236e-05,5.273856004350819e-06
4202,-(i0 + i1),4202,9.996951121138407e-05,6.146111445559654e-06
4203,(i0 - i1),4203,9.892114030662924e-05,6.041299002390588e-06
4204,(i0 - i1),4204,9.898831194732338e-05,5.30662646269775e-06
4205,(i0 - i1),4205,9.739807865116744e-05,6.240946731850272e-06
4206,(i1 - i0),4206,9.955272253137082e-05,6.090296665206552e-06
4207,(i1 - i0),4207,9.957018482964486e-05,4.502690444496693e-06
4208,i0,4208,9.830678754951804e-05,1.1210063348698895e-05
4209,(i1 - i0),4209,9.97158931568265e-05,6.6806646827899385e-06
4210,-(i0 + i1),4210,9.98641044134274e-05,5.276917818264337e-06
4211,-i1,4211,9.953580592991784e-05,1.1043593076465186e-05
4212,(i0 + i1),4212,9.918605792336166e-05,5.884330676053651e-06
4213,(i0 - i1),4213,9.801570558920504e-05,6.35921560387942e-06
4214,(i0 - i1),4214,9.935241541825236e-05,5.400677764555439e-06
4215,(i0 - i1),4215,9.890236833598463e-05,5.775757927040104e-06
4216,i0,4216,9.709109144750984e-05,1.125712697103154e-05
4217,-(i0 + i1),4217,9.915717237163336e-05,5.342290023691021e-06
4218,-i0,4218,9.848704212345184e-05,1.0212625056738034e-05
4219,-(i0 + i1),4219,9.979588503483684e-05,5.103152943775058e-06
4220,(i0 + i1),4220,9.89657492027618e-05,5.564445928030182e-06
4221,(i0 - i1),4221,9.911423694575204e-05,5.435331331682392e-06
4222,i1,4222,9.955000132322311e-05,9.47637454373762e-06
4223,i0,4223,9.95550653897226e-05,1.0160851161344908e-05
4224,(i1 - i0),4224,9.925272752298042e-05,4.810711743630236e-06
4225,-i1,4225,9.997159941121936e-05,1.2026418517052662e-05
4226,-i0,4226,9.878174751065671e-05,9.606076673662756e-06
4227,(i1 - i0),4227,9.874251554720104e-05,6.055325684428681e-06
4228,i1,4228,9.949260856956244e-05,1.027043253998272e-05
4229,-i1,4229,9.97017923509702e-05,1.1790976714110002e-05
4230,-i0,4230,9.949119703378528e-05,1.0760331861092707e-05
4231,(i0 + i1),4231,9.945097554009408e-05,5.401946054917062e-06
4232,(i1 - i0),4232,9.903722093440592e-05,4.962011644238373e-06
4233,(i1 - i0),4233,9.961525211110712e-05,5.754930498369504e-06
4234,i1,4234,9.957433940144256e-05,1.1833526514237748e-05
4235,i0,4235,9.899849828798324e-05,1.2973675438843202e-05
4236,i1,4236,9.917486750055104e-05,1.2943374713358937e-05
4237,(i0 + i1),4237,9.999886970035732e-05,6.917657174199121e-06
4238,i1,4238,9.930753731168808e-05,9.411284736415835e-06
4239,i1,4239,9.891494119074196e-05,1.2653628800762816e-05
4240,-i1,4240,9.9512399174273e-05,1.1626815648924094e-05
4241,-i0,4241,9.42448095884174e-05,9.15662712941412e-06
4242,(i1 - i0),4242,9.825787856243552e-05,4.793921561940806e-06
4243,(i0 + i1),4243,9.99156036414206e-05,5.624027380690677e-06
4244,-i0,4244,9.714502812130375e-05,1.055270513461437e-05
4245,(i0 - i1),4245,9.697413770481944e-05,5.813963980472181e-06
4246,(i1 - i0),4246,9.866389154922216e-05,6.18107469563256e-06
4247,-(i0 + i1),4247,9.933544788509609e-05,5.998511369398329e-06
4248,-i1,4248,9.973239502869546e-05,1.2831939784518909e-05
4249,(i0 + i1),4249,9.938462608261034e-05,4.738535153592238e-06
4250,i1,4250,9.890047658700496e-05,1.1435881788202096e-05
4251,i0,4251,9.886080806609245e-05,9.33778483158676e-06
4252,-i0,4252,9.903775935526936e-05,9.99399253487354e-06
4253,(i0 - i1),4253,9.97359020402655e-05,4.989350145478966e-06
4254,i1,4254,9.99050389509648e-05,1.0098926395585297e-05
4255,(i1 - i0),4255,9.987860539695248e-05,6.00943303652457e-06
4256,(i0 + i1),4256,9.978881280403584e-05,5.1002061809413135e-06
4257,-i0,4257,9.99292969936505e-05,1.114121187129058e-05
4258,(i0 - i1),4258,9.981564653571696e-05,7.192774774011923e-06
4259,i1,4259,9.966360812541096e-05,1.1355207789165432e-05
4260,-(i0 + i1),4260,9.916105773299932e-05,5.064930519438349e-06
4261,-i0,4261,9.99567928374745e-05,1.0323641618015245e-05
4262,(i0 - i1),4262,9.894433605950326e-05,5.043784312874777e-06
4263,i1,4263,9.978792513720693e-05,1.0560265764070207e-05
4264,(i0 - i1),4264,9.994214633479714e-05,5.951581442786846e-06
4265,(i1 - i0),4265,9.77031741058454e-05,4.968514986103401e-06
4266,-i1,4266,9.83552963589318e-05,1.0348099749535322e-05
4267,i1,4267,9.823907748796046e-05,8.868979421094991e-06
4268,i0,4268,9.850136120803654e-05,1.0377596481703222e-05
4269,(i1 - i0),4269,9.88336541922763e-05,5.470176802191418e-06
4270,(i1 - i0),4270,9.961912292055786e-05,5.730752945964923e-06
4271,-(i0 + i1),4271,9.930253145284952e-05,5.289079126669094e-06
4272,-i1,4272,9.876248077489436e-05,1.229359804710839e-05
4273,(i0 + i1),4273,9.94689908111468e-05,6.104045951360604e-06
4274,-i0,4274,9.789947944227606e-05,1.2096339560230264e-05
4275,(i0 - i1),4275,9.972233965527266e-05,5.734558271797141e-06
4276,-i1,4276,9.97948518488556e-05,1.0064781235996634e-05
4277,i1,4277,9.742521069711074e-05,1.03022266557673e-05
4278,i0,4278,9.880727156996728e-05,1.0413220479676966e-05
4279,i0,4279,9.969058737624437e-05,1.1998360605502968e-05
4280,-i0,4280,9.929967927746476e-05,1.1277560588496272e-05
4281,(i0 - i1),4281,9.951826359611005e-05,5.8080781855096575e-06
4282,i0,4282,9.516949648968875e-05,1.080724541679956e-05
4283,i1,4283,9.852767834672704e-05,1.0763781574496534e-05
4284,i0,4284,9.83296486083418e-05,1.125712788052624e-05
4285,-(i0 + i1),4285,9.928371582645924e-05,6.538117759191664e-06
4286,-i1,4286,9.905493061523885e-05,1.0493838090042118e-05
4287,i1,4287,9.842837607720868e-05,1.0985383596562316e-05
4288,(i0 - i1),4288,9.887557826004922e-05,4.925908342556795e-06
4289,(i1 - i0),4289,9.907150524668396e-05,6.048111117706867e-06
4290,(i0 - i1),4290,9.966461220756172e-05,5.657644123857608e-06
4291,(i0 + i1),4291,9.973771375371145e-05,5.945147222519154e-06
4292,(i0 + i1),4292,9.97709430521354e-05,5.515955763257807e-06
4293,-i1,4293,9.978875459637492e-05,1.20434697237215e-05
4294,i0,4294,9.960572788259014e-05,1.0540960829530375e-05
4295,-i1,4295,9.792685159482062e-05,1.0207731975242496e-05
4296,-i1,4296,9.996086009778082e-05,1.0090080650115851e-05
4297,-i1,4297,9.866016625892372e-05,1.0709445632528514e-05
4298,-i1,4298,9.501655586063862e-05,8.983239240478724e-06
4299,-i1,4299,9.527952352073044e-05,1.1046228792110924e-05
4300,i0,4300,9.874484385363758e-05,1.1299022844468707e-05
4301,i1,4301,9.93861467577517e-05,1.194055403175298e-05
4302,(i0 + i1),4302,9.781339758774266e-05,5.203308319323696e-06
4303,(i0 - i1),4303,9.612189751351252e-05,5.030241936765378e-06
4304,-(i0 + i1),4304,9.87249513855204e-05,4.856117357121548e-06
4305,i0,4305,9.864560706773771e-05,1.034359502227744e-05
4306,i1,4306,9.985995711758731e-05,1.0670704796211794e-05
4307,-(i0 + i1),4307,9.782648703549056e-05,6.109235073381569e-06
4308,(i1 - i0),4308,9.954321285476908e-05,5.150772267370485e-06
4309,-i1,4309,9.8439420980867e-05,1.0329245014872868e-05
4310,(i1 - i0),4310,9.941885946318509e-05,5.609894287772477e-06
4311,i1,4311,9.869856876321136e-05,1.172041356767295e-05
4312,i1,4312,9.781190601643176e-05,1.034609249472851e-05
4313,-i0,4313,9.991207480197772e-05,1.122219237004174e-05
4314,(i1 - i0),4314,9.881309961201624e-05,5.446705472422764e-06
4315,i1,4315,9.754399070516229e-05,1.0974281394737773e-05
4316,(i0 + i1),4316,9.977039007935672e-05,5.455807240650756e-06
4317,i0,4317,9.879823483061044e-05,1.2951649296155663e-05
4318,(i0 + i1),4318,9.973647684091702e-05,6.340420441119932e-06
4319,(i0 - i1),4319,9.72162451944314e-05,4.853533482673811e-06
4320,i0,4320,9.942033648258076e-05,1.0637392733769955e-05
4321,-(i0 + i1),4321,9.946200589183718e-05,4.839798748434987e-06
4322,(i0 + i1),4322,9.787203453015536e-05,5.076220077171456e-06
4323,(i0 + i1),4323,9.88181636785157e-05,5.981794402032392e-06
4324,(i1 - i0),4324,9.74319045781158e-05,5.449710897664772e-06
4325,-(i0 + i1),4325,9.96099115582183e-05,5.523486834135838e-06
4326,-i0,4326,9.974403656087816e-05,1.0119316357304342e-05
4327,(i0 + i1),4327,9.859664714895187e-05,5.861923909833422e-06
4328,-i1,4328,9.94778092717752e-05,1.157463248091517e-05
4329,(i0 - i1),4329,9.993184357881546e-05,5.283258360577747e-06
4330,(i0 - i1),4330,9.934676927514374e-05,5.111682185088284e-06
4331,(i0 + i1),4331,9.962836338672788e-05,5.5436630645999685e-06
4332,(i0 + i1),4332,9.736823994899169e-05,6.040589141775854e-06
4333,-(i0 + i1),4333,9.9742625025101e-05,5.5437553783121984e-06
4334,-i0,4334,9.561153274262324e-05,1.1504401300044265e-05
4335,(i0 - i1),4335,9.731724276207387e-05,5.5995951697696e-06
4336,(i0 - i1),4336,9.930348460329697e-05,5.364939170249272e-06
4337,i1,4337,9.987366502173244e-05,9.97702227323316e-06
4338,i0,4338,9.64486025623046e-05,1.0737224329204764e-05
4339,i0,4339,9.968617086997256e-05,1.1987070138275158e-05
4340,(i1 - i0),4340,9.941808821167795e-05,5.614886049443157e-06
4341,i0,4341,9.940064046531916e-05,1.297171547776088e-05
4342,(i0 - i1),4342,9.87879975582473e-05,5.2904028962075245e-06
4343,(i0 + i1),4343,9.966553625417872e-05,5.489383056556108e-06
4344,(i0 + i1),4344,9.834806405706332e-05,6.111790753493551e-06
4345,-(i0 + i1),4345,9.908991341944784e-05,4.6725463107577525e-06
4346,i0,4346,9.982848132494836e-05,1.3336385563889053e-05
4347,-i0,4347,9.94690926745534e-05,1.1911033652722836e-05
4348,(i0 - i1),4348,9.793276694836096e-05,5.889739441045094e-06
4349,(i1 - i0),4349,9.948208753485233e-05,5.756218797614565e-06
4350,-i0,4350,9.785735892364757e-05,9.50762660067994e-06
4351,i1,4351,9.993002458941191e-05,1.2936301573063249e-05
4352,(i1 - i0),4352,9.9210548796691e-05,6.455411039496539e-06
4353,-(i0 + i1),4353,9.959664021153004e-05,5.342383246897953e-06
4354,-i1,4354,9.928931831382216e-05,9.821999810810668e-06
4355,(i0 - i1),4355,9.90043772617355e-05,4.896556674793828e-06
4356,i1,4356,9.941268945112824e-05,1.3195359315432142e-05
4357,i0,4357,9.960761963156985e-05,1.074004831025377e-05
4358,-(i0 + i1),4358,9.906580089591444e-05,5.4913894018682186e-06
4359,(i0 + i1),4359,9.974581917049365e-05,5.611596407106845e-06
4360,-i0,4360,9.946180216502398e-05,9.831157512962818e-06
4361,-i0,4361,9.747046715347096e-05,1.1059612916142214e-05
4362,(i1 - i0),4362,9.991232946049422e-05,5.909919309488032e-06
4363,(i0 - i1),4363,9.852106450125576e-05,5.987169060972519e-06
4364,i1,4364,9.934076661011204e-05,1.0739947356341872e-05
4365,(i0 + i1),4365,9.857534314505756e-05,5.717495241697179e-06
4366,(i0 + i1),4366,9.560804755892605e-05,6.069697064958746e-06
4367,(i0 - i1),4367,9.931045497069137e-05,6.093780029914342e-06
4368,i1,4368,9.963943739421666e-05,1.2099822015443353e-05
4369,i0,4369,9.94840811472386e-05,1.2060698281857183e-05
4370,-i0,4370,9.965958452085032e-05,1.015076213661814e-05
4371,-i0,4371,9.99110925476998e-05,1.0588641998765524e-05
4372,-i0,4372,9.926686470862478e-05,9.896310075419024e-06
4373,-(i0 + i1),4373,9.962952753994614e-05,6.131736881798133e-06
4374,i0,4374,9.98263349174522e-05,1.1594363058975432e-05
4375,i1,4375,9.817023965297268e-05,1.144392808782868e-05
4376,-i0,4376,9.987101657316089e-05,1.0396236575616058e-05
4377,i0,4377,9.800682164495812e-05,1.2527267244877294e-05
4378,i0,4378,9.883419261313976e-05,1.128421354223974e-05
4379,-i0,4379,9.919039439409973e-05,1.062079900293611e-05
4380,i0,4380,9.82971687335521e-05,9.080230483959896e-06
4381,i1,4381,9.914451220538469e-05,1.173979944724124e-05
4382,i0,4382,9.805368608795106e-05,9.619216143619267e-06
4383,i1,4383,9.894101094687358e-05,9.940262316376902e-06
4384,-i0,4384,9.984582720790058e-05,1.0817866495926864e-05
4385,(i0 + i1),4385,9.910554945236072e-05,6.648480848525651e-06
4386,(i1 - i0),4386,9.974777640309183e-05,5.29964472661959e-06
4387,(i0 + i1),4387,9.916046110447496e-05,5.3267431212589145e-06
4388,(i1 - i0),4388,9.722495451569556e-05,5.494454399013193e-06
4389,i0,4389,9.998217865359038e-05,9.814212717174088e-06
4390,-(i0 + i1),4390,9.927427890943365e-05,5.798630809294991e-06
4391,i0,4391,9.93356152321212e-05,1.0962438864225987e-05
4392,-i0,4392,9.951036190614104e-05,1.1416694178478792e-05
4393,(i1 - i0),4393,9.988716192310676e-05,6.074649263609899e-06
4394,(i0 - i1),4394,9.95789741864428e-05,4.998450549464906e-06
4395,i1,4395,9.90040207398124e-05,1.1016168173227923e-05
4396,-i0,4396,9.922690514940768e-05,1.2102452274120878e-05
4397,(i0 + i1),4397,9.834222873905674e-05,5.800533017463749e-06
4398,i1,4398,9.69133252510801e-05,1.0492332876310684e-05
4399,-i0,4399,9.935525304172188e-05,1.2229752428538632e-05
4400,-(i0 + i1),4400,9.988942474592476e-05,6.457789368141675e-06
4401,i0,4401,9.77837698883377e-05,9.548190064379014e-06
4402,-(i0 + i1),4402,9.884522296488284e-05,5.211778898228658e-06
4403,(i1 - i0),4403,9.909919754136354e-05,5.353655524231726e-06
4404,(i1 - i0),4404,9.918651630869137e-05,5.93829190620454e-06
4405,i0,4405,9.816104284254834e-05,1.1465848729130812e-05
4406,-i0,4406,9.929235238814726e-05,1.2243097444297746e-05
4407,i0,4407,9.75983712123707e-05,1.0274718079017475e-05
4408,-(i0 + i1),4408,9.838327241595834e-05,6.333049896056764e-06
4409,(i1 - i0),4409,9.948929073289035e-05,5.388955287344288e-06
4410,-(i0 + i1),4410,9.89447144092992e-05,5.466510629048571e-06
4411,(i1 - i0),4411,9.948732622433454e-05,5.43406349606812e-06
4412,i0,4412,9.92628192761913e-05,1.0386749636381865e-05
4413,i1,4413,9.942550968844444e-05,1.1246130270592404e-05
4414,-i0,4414,9.8778196843341e-05,1.0908476724580396e-05
4415,(i0 + i1),4415,9.8192977020517e-05,5.782064818049548e-06
4416,(i0 - i1),4416,9.95108566712588e-05,6.191649390530074e-06
4417,(i0 - i1),4417,9.935876005329192e-05,5.627359769277973e-06
4418,i0,4418,9.846928878687322e-05,1.0188940905209163e-05
4419,i1,4419,9.783859422896056e-05,1.3046837921137922e-05
4420,(i0 - i1),4420,9.934301488101482e-05,5.397198947321158e-06
4421,(i0 - i1),4421,9.949882223736496e-05,4.702645128418226e-06
4422,-i1,4422,9.915767441270872e-05,9.094400411413515e-06
4423,-i1,4423,9.706499258754776e-05,1.178735419671284e-05
4424,(i1 - i0),4424,9.768381278263404e-05,5.384596988733392e-06
4425,i1,4425,9.736412175698206e-05,1.108943069993984e-05
4426,i0,4426,9.84629223239608e-05,1.0788297004182825e-05
4427,i0,4427,9.783195127965882e-05,1.143924419011455e-05
4428,i1,4428,9.75392758846283e-05,1.1367274964868557e-05
4429,-i1,4429,9.921960008796304e-05,1.0689638656913305e-05
4430,-i0,4430,9.73693749983795e-05,1.183399581350386e-05
4431,(i0 + i1),4431,9.721457172418012e-05,6.561381269420963e-06
4432,-i0,4432,9.968487574951725e-05,1.1847771929751616e-05
4433,-(i0 + i1),4433,9.99492476694286e-05,6.191684860823443e-06
4434,i1,4434,9.89862746791914e-05,1.1454978448455222e-05
4435,i1,4435,9.888014756143092e-05,1.5133297893044071e-05
4436,(i0 - i1),4436,9.999943722505122e-05,5.216211320657749e-06
4437,(i0 + i1),4437,9.768886229721828e-05,5.8584528233041056e-06
4438,(i1 - i0),4438,9.965795470634475e-05,5.990595582261449e-06
4439,i0,4439,9.80226614046842e-05,1.2834781045967247e-05
4440,-(i0 + i1),4440,9.96278176899068e-05,5.389621037465986e-06
4441,-i0,4441,9.962741751223804e-05,1.38764862640528e-05
4442,(i0 + i1),4442,9.950288949767128e-05,5.913911991228815e-06
4443,(i0 - i1),4443,9.990212129196152e-05,5.744293957832269e-06
4444,i1,4444,9.90913831628859e-05,1.0725031643232796e-05
4445,-i1,4445,9.770550241228192e-05,1.1394242392270826e-05
4446,-i1,4446,9.840531856752932e-05,1.0003704119299073e-05
4447,-(i0 + i1),4447,9.97028619167395e-05,5.98657425143756e-06
4448,i1,4448,9.99204785330221e-05,8.932089258451015e-06
4449,(i0 - i1),4449,9.98220275505446e-05,5.653560492646648e-06
4450,(i0 - i1),4450,9.84965663519688e-05,5.094439984532073e-06
4451,-i1,4451,9.78576936176978e-05,1.0543200005486142e-05
4452,i0,4452,9.939954907167704e-05,1.2313559636822902e-05
4453,i1,4453,9.96484886854887e-05,1.229495228471933e-05
4454,-(i0 + i1),4454,9.995829896070064e-05,5.995595074637095e-06
4455,-(i0 + i1),4455,9.942195902112871e-05,5.484061148308683e-06
4456,i1,4456,9.9633150966838e-05,1.0157192264159676e-05
4457,i0,4457,9.942550241248682e-05,1.0393188858870415e-05
4458,(i1 - i0),4458,9.933445835486054e-05,5.646873887599213e-06
4459,(i0 - i1),4459,9.98073082882911e-05,5.783082087873481e-06
4460,(i1 - i0),4460,9.839574340730906e-05,6.275477062445134e-06
4461,(i0 + i1),4461,9.808789764065295e-05,5.838357537868433e-06
4462,-i0,4462,9.859274723567069e-05,9.906271770887544e-06
4463,i0,4463,9.930322994478048e-05,1.2403456821630243e-05
4464,i1,4464,9.74732538452372e-05,1.0820956958923487e-05
4465,(i1 - i0),4465,9.792820492293686e-05,5.194498953642324e-06
4466,(i0 - i1),4466,9.943106852006169e-05,5.585975941357901e-06
4467,-i1,4467,9.975840657716616e-05,1.1936478585994337e-05
4468,-i0,4468,9.87351086223498e-05,1.1490325050544923e-05
4469,(i0 + i1),4469,9.944718476617707e-05,5.820561909786193e-06
4470,i1,4470,9.992356353905052e-05,1.104369766835589e-05
4471,-i1,4471,9.982081246562302e-05,1.058020097843837e-05
4472,i1,4472,9.78722600848414e-05,1.1171429832756983e-05
4473,-(i0 + i1),4473,9.796283848118036e-05,4.93566267323331e-06
4474,(i0 - i1),4474,9.868118650047109e-05,4.679873654822586e-06
4475,i1,4475,9.776667138794436e-05,1.1513289791764691e-05
4476,(i1 - i0),4476,9.816689998842776e-05,5.490080184245016e-06
4477,(i1 - i0),4477,9.875769319478422e-05,5.925805908191251e-06
4478,(i0 + i1),4478,9.845834574662148e-05,4.975073352397885e-06
4479,i0,4479,9.744004637468606e-05,1.0489676242286803e-05
4480,i0,4480,9.908068750519304e-05,1.0591592399578076e-05
4481,(i0 - i1),4481,9.998666064348072e-05,6.554272204084555e-06
4482,(i1 - i0),4482,9.7267642559018e-05,6.3576881075277925e-06
4483,-(i0 + i1),4483,9.695892367744818e-05,5.312506345944712e-06
4484,-i0,4484,9.739521919982508e-05,1.133996011049021e-05
4485,i0,4485,9.960269380826504e-05,1.187185898743337e-05
4486,(i0 + i1),4486,9.937329014064744e-05,5.434246759250527e-06
4487,-(i0 + i1),4487,9.885313193080948e-05,5.153510301170172e-06
4488,(i0 - i1),4488,9.878624405246228e-05,6.111974016675958e-06
4489,(i1 - i0),4489,9.960622264770792e-05,5.2931986829207744e-06
4490,-(i0 + i1),4490,9.913949179463089e-05,5.657999736286001e-06
4491,i1,4491,9.792383207241072e-05,1.0269941412843764e-05
4492,-(i0 + i1),4492,9.919771400745958e-05,5.880711341887945e-06
4493,(i0 - i1),4493,9.988781675929204e-05,5.524342668650206e-06
4494,i0,4494,9.976295405067503e-05,1.1060955330322033e-05
4495,(i0 - i1),4495,9.88124156720005e-05,5.937416062806733e-06
4496,(i1 - i0),4496,9.995691652875394e-05,5.802828127343673e-06
4497,(i0 - i1),4497,9.999418398365378e-05,5.703071565221762e-06
4498,-i1,4498,9.88598621916026e-05,1.2582122508320026e-05
4499,(i0 - i1),4499,9.96764501906e-05,4.849920060223667e-06
4500,-i1,4500,9.880556899588556e-05,1.1130662642244715e-05
4501,(i0 + i1),4501,9.941085590980948e-05,5.748922831116943e-06
4502,-(i0 + i1),4502,9.953590779332444e-05,5.407597654993879e-06
4503,-i1,4503,9.984288772102444e-05,1.0832080079126172e-05
4504,i0,4504,9.986489749280736e-05,9.857737495622132e-06
4505,-i1,4505,9.826607129070908e-05,1.1418379472161178e-05
4506,-(i0 + i1),4506,9.78129100985825e-05,6.043237135600066e-06
